"variable","value","geoid","geotype"
anh,133.0,BX0601,NTA2020
anh,141.0,BX0602,NTA2020
anh,655.0,BX0603,NTA2020
anh,2117.0,BX0701,NTA2020
anh,2612.0,BX0702,NTA2020
anh,4451.0,BX0703,NTA2020
anh,1687.0,BX0801,NTA2020
anh,963.0,BX0802,NTA2020
anh,2330.0,BX0803,NTA2020
anh,1954.0,BX0901,NTA2020
anh,409.0,BX0902,NTA2020
anh,3614.0,BX0903,NTA2020
anh,3721.0,BX0904,NTA2020
anh,0.0,BX0991,NTA2020
anh,2806.0,BX1001,NTA2020
anh,1430.0,BX1002,NTA2020
anh,969.0,BX1003,NTA2020
anh,433.0,BX1004,NTA2020
anh,0.0,BX1071,NTA2020
anh,0.0,BX1091,NTA2020
anh,2161.0,BX1101,NTA2020
anh,2928.0,BX1102,NTA2020
anh,2239.0,BX1103,NTA2020
anh,1381.0,BX1104,NTA2020
anh,25.0,BX1161,NTA2020
anh,755.0,BX1201,NTA2020
anh,430.0,BX1202,NTA2020
anh,1628.0,BX1203,NTA2020
anh,0.0,BX1271,NTA2020
anh,0.0,BX2691,NTA2020
anh,26.0,BX2791,NTA2020
anh,30.0,BX2891,NTA2020
anh,32.0,QN0151,NTA2020
anh,1689.0,BK0101,NTA2020
anh,2227.0,BK0102,NTA2020
anh,77.0,BK0103,NTA2020
anh,4718.0,BK0104,NTA2020
anh,2003.0,BK0201,NTA2020
anh,2497.0,BK0202,NTA2020
anh,1924.0,BK0203,NTA2020
anh,1363.0,BK0204,NTA2020
anh,0.0,BK0261,NTA2020
anh,2004.0,BK0301,NTA2020
anh,1372.0,BK0302,NTA2020
anh,3516.0,BK0401,NTA2020
anh,1260.0,BK0402,NTA2020
anh,0.0,BK0471,NTA2020
anh,2523.0,BK0501,NTA2020
anh,648.0,BK0502,NTA2020
anh,218.0,BK0503,NTA2020
anh,390.0,BK0504,NTA2020
anh,5228.0,BK0505,NTA2020
anh,0.0,BK0571,NTA2020
anh,2522.0,BK0601,NTA2020
anh,3141.0,BK0602,NTA2020
anh,1786.0,BK0701,NTA2020
anh,5409.0,BK0702,NTA2020
anh,26340.0,BK0703,NTA2020
anh,0.0,BK0771,NTA2020
anh,1316.0,BK0801,NTA2020
anh,1433.0,BK0802,NTA2020
anh,0.0,BK0891,NTA2020
anh,323.0,BK0901,NTA2020
anh,836.0,BK0902,NTA2020
anh,10837.0,BK1001,NTA2020
anh,14271.0,BK1002,NTA2020
anh,47.0,BK1061,NTA2020
anh,0.0,BK1091,NTA2020
anh,34364.0,BK1101,NTA2020
anh,8953.0,BK1102,NTA2020
anh,19735.0,BK1103,NTA2020
anh,16471.0,BK1201,NTA2020
anh,6082.0,BK1202,NTA2020
anh,9491.0,BK1203,NTA2020
anh,3252.0,BK1204,NTA2020
anh,5205.0,BK1301,NTA2020
anh,2880.0,BK1302,NTA2020
anh,3777.0,BK1303,NTA2020
anh,0.0,BK1391,NTA2020
anh,2193.0,BK1401,NTA2020
anh,7541.0,BK1402,NTA2020
anh,5133.0,BK1403,NTA2020
anh,6063.0,BK1501,NTA2020
anh,7340.0,BK1502,NTA2020
anh,10135.0,BK1503,NTA2020
anh,199.0,BK1601,NTA2020
anh,409.0,BK1602,NTA2020
anh,773.0,BK1701,NTA2020
anh,406.0,BK1702,NTA2020
anh,269.0,BK1703,NTA2020
anh,244.0,BK1704,NTA2020
anh,0.0,BK1771,NTA2020
anh,2577.0,BK1801,NTA2020
anh,2521.0,BK1802,NTA2020
anh,2198.0,BK1803,NTA2020
anh,0.0,BK1891,NTA2020
anh,0.0,BK1892,NTA2020
anh,0.0,BK1893,NTA2020
anh,0.0,BK5591,NTA2020
anh,0.0,BK5691,NTA2020
anh,0.0,BK5692,NTA2020
anh,0.0,BK5693,NTA2020
anh,8016.0,MN0101,NTA2020
anh,2585.0,MN0102,NTA2020
anh,2.0,MN0191,NTA2020
anh,7040.0,MN0201,NTA2020
anh,3370.0,MN0202,NTA2020
anh,2083.0,MN0203,NTA2020
anh,31768.0,MN0301,NTA2020
anh,13009.0,MN0302,NTA2020
anh,10361.0,MN0303,NTA2020
anh,6306.0,MN0401,NTA2020
anh,6886.0,MN0402,NTA2020
anh,4212.0,MN0501,NTA2020
anh,4191.0,MN0502,NTA2020
anh,2662.0,MN0601,NTA2020
anh,3740.0,MN0602,NTA2020
anh,9669.0,MN0603,NTA2020
anh,4719.0,MN0604,NTA2020
anh,0.0,MN0661,NTA2020
anh,6916.0,MN0701,NTA2020
anh,5752.0,MN0702,NTA2020
anh,3629.0,MN0703,NTA2020
anh,8569.0,MN0801,NTA2020
anh,3052.0,MN0802,NTA2020
anh,7226.0,MN0803,NTA2020
anh,5969.0,MN0901,NTA2020
anh,496.0,MN0902,NTA2020
anh,1067.0,MN0903,NTA2020
anh,1536.0,MN1001,NTA2020
anh,1251.0,MN1002,NTA2020
anh,4802.0,MN1101,NTA2020
anh,1818.0,MN1102,NTA2020
anh,34.0,MN1191,NTA2020
anh,2099.0,MN1201,NTA2020
anh,1905.0,MN1202,NTA2020
anh,790.0,MN1203,NTA2020
anh,0.0,MN1291,NTA2020
anh,0.0,MN1292,NTA2020
anh,0.0,MN6491,NTA2020
anh,4972.0,QN0101,NTA2020
anh,2216.0,QN0102,NTA2020
anh,9091.0,QN0103,NTA2020
anh,6426.0,QN0104,NTA2020
anh,4087.0,QN0105,NTA2020
anh,2.0,QN0161,NTA2020
anh,0.0,QN0171,NTA2020
anh,1.0,QN0191,NTA2020
anh,2059.0,QN0201,NTA2020
anh,13326.0,QN0202,NTA2020
anh,20739.0,QN0203,NTA2020
anh,0.0,QN0261,NTA2020
anh,0.0,QN0271,NTA2020
anh,22609.0,QN0301,NTA2020
anh,2195.0,QN0302,NTA2020
anh,2069.0,QN0303,NTA2020
anh,48664.0,QN0401,NTA2020
anh,8874.0,QN0402,NTA2020
anh,4006.0,QN0501,NTA2020
anh,5286.0,QN0502,NTA2020
anh,1004.0,QN0503,NTA2020
anh,2773.0,QN0504,NTA2020
anh,4.0,QN0571,NTA2020
anh,0.0,QN0572,NTA2020
anh,0.0,QN0573,NTA2020
anh,11.0,QN0574,NTA2020
anh,8966.0,QN0601,NTA2020
anh,20233.0,QN0602,NTA2020
anh,7620.0,QN0701,NTA2020
anh,4516.0,QN0702,NTA2020
anh,4446.0,QN0703,NTA2020
anh,29284.0,QN0704,NTA2020
anh,18921.0,QN0705,NTA2020
anh,13526.0,QN0706,NTA2020
anh,44689.0,QN0707,NTA2020
anh,0.0,QN0761,NTA2020
anh,0.0,QN0791,NTA2020
anh,6160.0,QN0801,NTA2020
anh,10310.0,QN0802,NTA2020
anh,10105.0,QN0803,NTA2020
anh,5513.0,QN0804,NTA2020
anh,13044.0,QN0805,NTA2020
anh,0.0,QN0871,NTA2020
anh,12.0,QN0891,NTA2020
anh,3628.0,QN0901,NTA2020
anh,7161.0,QN0902,NTA2020
anh,8726.0,QN0903,NTA2020
anh,5265.0,QN0904,NTA2020
anh,5956.0,QN0905,NTA2020
anh,17691.0,QN1001,NTA2020
anh,4143.0,QN1002,NTA2020
anh,922.0,QN1003,NTA2020
anh,1.0,QN1091,NTA2020
anh,12979.0,QN1101,NTA2020
anh,14449.0,QN1102,NTA2020
anh,8818.0,QN1103,NTA2020
anh,9492.0,QN1104,NTA2020
anh,1.0,QN1191,NTA2020
anh,13298.0,QN1201,NTA2020
anh,1964.0,QN1202,NTA2020
anh,1619.0,QN1203,NTA2020
anh,235.0,QN1204,NTA2020
anh,511.0,QN1205,NTA2020
anh,3458.0,QN1206,NTA2020
anh,7576.0,QN1301,NTA2020
anh,9821.0,QN1302,NTA2020
anh,9026.0,QN1303,NTA2020
anh,157.0,QN1304,NTA2020
anh,167.0,QN1305,NTA2020
anh,385.0,QN1306,NTA2020
anh,556.0,QN1307,NTA2020
anh,0.0,QN1371,NTA2020
anh,1017.0,QN1401,NTA2020
anh,1111.0,QN1402,NTA2020
anh,427.0,QN1403,NTA2020
anh,0.0,QN1491,NTA2020
anh,0.0,QN8081,NTA2020
anh,6.0,QN8191,NTA2020
anh,9.0,QN8291,NTA2020
anh,0.0,QN8381,NTA2020
anh,0.0,QN8491,NTA2020
anh,0.0,QN8492,NTA2020
anh,967.0,SI0101,NTA2020
anh,1061.0,SI0102,NTA2020
anh,3415.0,SI0103,NTA2020
anh,2126.0,SI0104,NTA2020
anh,2060.0,SI0105,NTA2020
anh,784.0,SI0106,NTA2020
anh,2698.0,SI0107,NTA2020
anh,0.0,SI0191,NTA2020
anh,3109.0,SI0201,NTA2020
anh,1615.0,SI0202,NTA2020
anh,5191.0,SI0203,NTA2020
anh,5049.0,SI0204,NTA2020
anh,4.0,SI0291,NTA2020
anh,905.0,SI0301,NTA2020
anh,1763.0,SI0302,NTA2020
anh,1988.0,SI0303,NTA2020
anh,1518.0,SI0304,NTA2020
anh,423.0,SI0305,NTA2020
anh,15.0,SI0391,NTA2020
anh,6.0,SI9561,NTA2020
anh,0.0,SI9591,NTA2020
anh,0.0,SI9592,NTA2020
anh,0.0,SI9593,NTA2020
anhp,0.4,BX0101,NTA2020
anhp,0.8,BX0102,NTA2020
anhp,0.6,BX0201,NTA2020
anhp,0.6,BX0202,NTA2020
anhp,,BX0291,NTA2020
anhp,0.4,BX0301,NTA2020
anhp,0.2,BX0302,NTA2020
anhp,0.7,BX0303,NTA2020
anhp,,BX0391,NTA2020
anhp,2.2,BX0401,NTA2020
anhp,0.4,BX0402,NTA2020
anhp,1.3,BX0403,NTA2020
anhp,,BX0491,NTA2020
anhp,,BX0492,NTA2020
anhp,1.3,BX0501,NTA2020
anhp,1.9,BX0502,NTA2020
anhp,1.2,BX0503,NTA2020
anhp,0.7,BX0601,NTA2020
anhp,0.5,BX0602,NTA2020
anhp,1.9,BX0603,NTA2020
anhp,4.8,BX0701,NTA2020
anhp,4.9,BX0702,NTA2020
anhp,11.0,BX0703,NTA2020
anhp,4.8,BX0801,NTA2020
anhp,4.3,BX0802,NTA2020
anhp,5.3,BX0803,NTA2020
anhp,2.8,BX0901,NTA2020
anhp,1.2,BX0902,NTA2020
anhp,9.7,BX0903,NTA2020
anhp,12.5,BX0904,NTA2020
anhp,,BX0991,NTA2020
anhp,17.9,BX1001,NTA2020
anhp,3.2,BX1002,NTA2020
anhp,3.6,BX1003,NTA2020
anhp,1.2,BX1004,NTA2020
anhp,,BX1071,NTA2020
anhp,,BX1091,NTA2020
anhp,7.1,BX1101,NTA2020
anhp,12.8,BX1102,NTA2020
anhp,8.2,BX1103,NTA2020
anhp,4.1,BX1104,NTA2020
anhp,2.8,BX1161,NTA2020
anhp,1.4,BX1201,NTA2020
anhp,0.9,BX1202,NTA2020
anhp,3.6,BX1203,NTA2020
anhp,,BX1271,NTA2020
anhp,,BX2691,NTA2020
anhp,1.9,BX2791,NTA2020
anhp,5.9,BX2891,NTA2020
anhp,0.3,QN0151,NTA2020
anhp,4.9,BK0101,NTA2020
anhp,4.9,BK0102,NTA2020
anhp,0.2,BK0103,NTA2020
anhp,9.4,BK0104,NTA2020
anhp,8.8,BK0201,NTA2020
anhp,10.1,BK0202,NTA2020
anhp,7.3,BK0203,NTA2020
anhp,5.7,BK0204,NTA2020
anhp,,BK0261,NTA2020
anhp,2.7,BK0301,NTA2020
anhp,1.8,BK0302,NTA2020
anhp,6.6,BK0401,NTA2020
anhp,2.1,BK0402,NTA2020
anhp,,BK0471,NTA2020
anhp,6.1,BK0501,NTA2020
anhp,1.7,BK0502,NTA2020
anhp,0.5,BK0503,NTA2020
anhp,2.9,BK0504,NTA2020
anhp,12.4,BK0505,NTA2020
anhp,,BK0571,NTA2020
anhp,4.7,BK0601,NTA2020
anhp,5.9,BK0602,NTA2020
anhp,7.9,BK0701,NTA2020
anhp,10.4,BK0702,NTA2020
anhp,50.8,BK0703,NTA2020
anhp,,BK0771,NTA2020
anhp,6.6,BK0801,NTA2020
anhp,1.9,BK0802,NTA2020
anhp,,BK0891,NTA2020
anhp,0.6,BK0901,NTA2020
anhp,1.8,BK0902,NTA2020
anhp,13.4,BK1001,NTA2020
anhp,34.5,BK1002,NTA2020
anhp,6.2,BK1061,NTA2020
anhp,,BK1091,NTA2020
anhp,35.8,BK1101,NTA2020
anhp,29.9,BK1102,NTA2020
anhp,35.5,BK1103,NTA2020
anhp,49.3,BK1201,NTA2020
anhp,7.2,BK1202,NTA2020
anhp,23.5,BK1203,NTA2020
anhp,8.7,BK1204,NTA2020
anhp,19.0,BK1301,NTA2020
anhp,5.8,BK1302,NTA2020
anhp,12.0,BK1303,NTA2020
anhp,,BK1391,NTA2020
anhp,3.2,BK1401,NTA2020
anhp,17.9,BK1402,NTA2020
anhp,10.5,BK1403,NTA2020
anhp,12.0,BK1501,NTA2020
anhp,18.9,BK1502,NTA2020
anhp,15.7,BK1503,NTA2020
anhp,0.6,BK1601,NTA2020
anhp,0.7,BK1602,NTA2020
anhp,1.7,BK1701,NTA2020
anhp,1.2,BK1702,NTA2020
anhp,0.7,BK1703,NTA2020
anhp,0.6,BK1704,NTA2020
anhp,,BK1771,NTA2020
anhp,4.0,BK1801,NTA2020
anhp,5.6,BK1802,NTA2020
anhp,2.6,BK1803,NTA2020
anhp,,BK1891,NTA2020
anhp,,BK1892,NTA2020
anhp,,BK1893,NTA2020
anhp,,BK5591,NTA2020
anhp,,BK5691,NTA2020
anhp,,BK5692,NTA2020
anhp,,BK5693,NTA2020
anhp,20.2,MN0101,NTA2020
anhp,12.2,MN0102,NTA2020
anhp,15.4,MN0191,NTA2020
anhp,30.4,MN0201,NTA2020
anhp,10.4,MN0202,NTA2020
anhp,6.0,MN0203,NTA2020
anhp,72.1,MN0301,NTA2020
anhp,27.4,MN0302,NTA2020
anhp,14.4,MN0303,NTA2020
anhp,11.4,MN0401,NTA2020
anhp,15.0,MN0402,NTA2020
anhp,16.5,MN0501,NTA2020
anhp,19.8,MN0502,NTA2020
anhp,12.6,MN0601,NTA2020
anhp,13.4,MN0602,NTA2020
anhp,16.9,MN0603,NTA2020
anhp,11.3,MN0604,NTA2020
anhp,,MN0661,NTA2020
anhp,11.2,MN0701,NTA2020
anhp,5.8,MN0702,NTA2020
anhp,7.2,MN0703,NTA2020
anhp,10.6,MN0801,NTA2020
anhp,5.0,MN0802,NTA2020
anhp,9.3,MN0803,NTA2020
anhp,15.4,MN0901,NTA2020
anhp,2.2,MN0902,NTA2020
anhp,2.2,MN0903,NTA2020
anhp,3.5,MN1001,NTA2020
anhp,1.7,MN1002,NTA2020
anhp,8.3,MN1101,NTA2020
anhp,3.0,MN1102,NTA2020
anhp,2.1,MN1191,NTA2020
anhp,2.7,MN1201,NTA2020
anhp,2.6,MN1202,NTA2020
anhp,2.1,MN1203,NTA2020
anhp,,MN1291,NTA2020
anhp,,MN1292,NTA2020
anhp,,MN6491,NTA2020
anhp,10.5,QN0101,NTA2020
anhp,13.4,QN0102,NTA2020
anhp,18.2,QN0103,NTA2020
anhp,16.4,QN0104,NTA2020
anhp,15.1,QN0105,NTA2020
anhp,25.0,QN0161,NTA2020
anhp,,QN0171,NTA2020
anhp,33.3,QN0191,NTA2020
anhp,19.0,QN0201,NTA2020
anhp,25.4,QN0202,NTA2020
anhp,41.7,QN0203,NTA2020
anhp,,QN0261,NTA2020
anhp,,QN0271,NTA2020
anhp,22.4,QN0301,NTA2020
anhp,7.2,QN0302,NTA2020
anhp,5.2,QN0303,NTA2020
anhp,47.0,QN0401,NTA2020
anhp,12.8,QN0402,NTA2020
anhp,10.2,QN0501,NTA2020
anhp,7.9,QN0502,NTA2020
anhp,3.1,QN0503,NTA2020
anhp,8.7,QN0504,NTA2020
anhp,16.0,QN0571,NTA2020
anhp,,QN0572,NTA2020
anhp,,QN0573,NTA2020
anhp,15.1,QN0574,NTA2020
anhp,31.7,QN0601,NTA2020
anhp,24.2,QN0602,NTA2020
anhp,27.0,QN0701,NTA2020
anhp,16.8,QN0702,NTA2020
anhp,20.4,QN0703,NTA2020
anhp,52.3,QN0704,NTA2020
anhp,58.6,QN0705,NTA2020
anhp,65.0,QN0706,NTA2020
anhp,71.5,QN0707,NTA2020
anhp,,QN0761,NTA2020
anhp,,QN0791,NTA2020
anhp,18.0,QN0801,NTA2020
anhp,30.6,QN0802,NTA2020
anhp,47.3,QN0803,NTA2020
anhp,24.9,QN0804,NTA2020
anhp,35.7,QN0805,NTA2020
anhp,,QN0871,NTA2020
anhp,16.4,QN0891,NTA2020
anhp,15.6,QN0901,NTA2020
anhp,21.7,QN0902,NTA2020
anhp,36.1,QN0903,NTA2020
anhp,21.8,QN0904,NTA2020
anhp,15.5,QN0905,NTA2020
anhp,23.3,QN1001,NTA2020
anhp,19.4,QN1002,NTA2020
anhp,3.5,QN1003,NTA2020
anhp,20.0,QN1091,NTA2020
anhp,38.4,QN1101,NTA2020
anhp,41.6,QN1102,NTA2020
anhp,35.6,QN1103,NTA2020
anhp,40.4,QN1104,NTA2020
anhp,1.4,QN1191,NTA2020
anhp,24.7,QN1201,NTA2020
anhp,5.3,QN1202,NTA2020
anhp,4.3,QN1203,NTA2020
anhp,0.8,QN1204,NTA2020
anhp,1.1,QN1205,NTA2020
anhp,15.5,QN1206,NTA2020
anhp,33.6,QN1301,NTA2020
anhp,38.8,QN1302,NTA2020
anhp,17.1,QN1303,NTA2020
anhp,0.8,QN1304,NTA2020
anhp,0.7,QN1305,NTA2020
anhp,1.9,QN1306,NTA2020
anhp,2.2,QN1307,NTA2020
anhp,,QN1371,NTA2020
anhp,1.9,QN1401,NTA2020
anhp,3.0,QN1402,NTA2020
anhp,1.7,QN1403,NTA2020
anhp,,QN1491,NTA2020
anhp,,QN8081,NTA2020
anhp,10.7,QN8191,NTA2020
anhp,8.0,QN8291,NTA2020
anhp,,QN8381,NTA2020
anhp,,QN8491,NTA2020
anhp,,QN8492,NTA2020
anhp,5.2,SI0101,NTA2020
anhp,6.6,SI0102,NTA2020
anhp,14.7,SI0103,NTA2020
anhp,6.0,SI0104,NTA2020
anhp,6.9,SI0105,NTA2020
anhp,3.8,SI0106,NTA2020
anhp,8.6,SI0107,NTA2020
anhp,,SI0191,NTA2020
anhp,9.0,SI0201,NTA2020
anhp,5.8,SI0202,NTA2020
anhp,16.8,SI0203,NTA2020
anhp,12.8,SI0204,NTA2020
anhp,7.5,SI0291,NTA2020
anhp,4.1,SI0301,NTA2020
anhp,3.3,SI0302,NTA2020
anhp,6.6,SI0303,NTA2020
anhp,4.0,SI0304,NTA2020
anhp,2.5,SI0305,NTA2020
anhp,15.5,SI0391,NTA2020
anhp,0.8,SI9561,NTA2020
anhp,,SI9591,NTA2020
anhp,,SI9592,NTA2020
anhp,,SI9593,NTA2020
pop1,52413.0,BX0101,NTA2020
pop1,39214.0,BX0102,NTA2020
pop1,15458.0,BX0201,NTA2020
pop1,37942.0,BX0202,NTA2020
pop1,0.0,BX0291,NTA2020
pop1,30870.0,BX0301,NTA2020
pop1,22174.0,BX0302,NTA2020
pop1,26143.0,BX0303,NTA2020
pop1,0.0,BX0391,NTA2020
pop1,66731.0,BX0401,NTA2020
pop1,30945.0,BX0402,NTA2020
pop1,48145.0,BX0403,NTA2020
pop1,0.0,BX0491,NTA2020
pop1,0.0,BX0492,NTA2020
pop1,52276.0,BX0501,NTA2020
pop1,45279.0,BX0502,NTA2020
pop1,32268.0,BX0503,NTA2020
pop1,18205.0,BX0601,NTA2020
pop1,30493.0,BX0602,NTA2020
pop1,34650.0,BX0603,NTA2020
pop1,44229.0,BX0701,NTA2020
pop1,53330.0,BX0702,NTA2020
pop1,40494.0,BX0703,NTA2020
pop1,34844.0,BX0801,NTA2020
pop1,22599.0,BX0802,NTA2020
pop1,43885.0,BX0803,NTA2020
pop1,69379.0,BX0901,NTA2020
pop1,34173.0,BX0902,NTA2020
pop1,37252.0,BX0903,NTA2020
pop1,29821.0,BX0904,NTA2020
pop1,4.0,BX0991,NTA2020
pop1,15653.0,BX1001,NTA2020
pop1,44164.0,BX1002,NTA2020
pop1,26583.0,BX1003,NTA2020
pop1,35475.0,BX1004,NTA2020
pop1,0.0,BX1071,NTA2020
pop1,3.0,BX1091,NTA2020
pop1,30638.0,BX1101,NTA2020
pop1,22913.0,BX1102,NTA2020
pop1,27228.0,BX1103,NTA2020
pop1,33998.0,BX1104,NTA2020
pop1,894.0,BX1161,NTA2020
pop1,55158.0,BX1201,NTA2020
pop1,49181.0,BX1202,NTA2020
pop1,45513.0,BX1203,NTA2020
pop1,0.0,BX1271,NTA2020
pop1,0.0,BX2691,NTA2020
pop1,1351.0,BX2791,NTA2020
pop1,512.0,BX2891,NTA2020
pop1,11091.0,QN0151,NTA2020
pop1,34719.0,BK0101,NTA2020
pop1,45774.0,BK0102,NTA2020
pop1,42241.0,BK0103,NTA2020
pop1,50349.0,BK0104,NTA2020
pop1,22887.0,BK0201,NTA2020
pop1,24605.0,BK0202,NTA2020
pop1,26399.0,BK0203,NTA2020
pop1,24014.0,BK0204,NTA2020
pop1,7.0,BK0261,NTA2020
pop1,74491.0,BK0301,NTA2020
pop1,77089.0,BK0302,NTA2020
pop1,53577.0,BK0401,NTA2020
pop1,59043.0,BK0402,NTA2020
pop1,14.0,BK0471,NTA2020
pop1,41513.0,BK0501,NTA2020
pop1,39109.0,BK0502,NTA2020
pop1,47563.0,BK0503,NTA2020
pop1,13676.0,BK0504,NTA2020
pop1,42017.0,BK0505,NTA2020
pop1,6.0,BK0571,NTA2020
pop1,53756.0,BK0601,NTA2020
pop1,53502.0,BK0602,NTA2020
pop1,22554.0,BK0701,NTA2020
pop1,52189.0,BK0702,NTA2020
pop1,51806.0,BK0703,NTA2020
pop1,5.0,BK0771,NTA2020
pop1,19849.0,BK0801,NTA2020
pop1,76961.0,BK0802,NTA2020
pop1,0.0,BK0891,NTA2020
pop1,50405.0,BK0901,NTA2020
pop1,45808.0,BK0902,NTA2020
pop1,80916.0,BK1001,NTA2020
pop1,41378.0,BK1002,NTA2020
pop1,764.0,BK1061,NTA2020
pop1,0.0,BK1091,NTA2020
pop1,96036.0,BK1101,NTA2020
pop1,29931.0,BK1102,NTA2020
pop1,55669.0,BK1103,NTA2020
pop1,33397.0,BK1201,NTA2020
pop1,84270.0,BK1202,NTA2020
pop1,40472.0,BK1203,NTA2020
pop1,37441.0,BK1204,NTA2020
pop1,27400.0,BK1301,NTA2020
pop1,49715.0,BK1302,NTA2020
pop1,31462.0,BK1303,NTA2020
pop1,0.0,BK1391,NTA2020
pop1,67940.0,BK1401,NTA2020
pop1,42099.0,BK1402,NTA2020
pop1,48988.0,BK1403,NTA2020
pop1,50437.0,BK1501,NTA2020
pop1,38917.0,BK1502,NTA2020
pop1,64518.0,BK1503,NTA2020
pop1,31935.0,BK1601,NTA2020
pop1,54649.0,BK1602,NTA2020
pop1,46010.0,BK1701,NTA2020
pop1,33445.0,BK1702,NTA2020
pop1,39331.0,BK1703,NTA2020
pop1,37900.0,BK1704,NTA2020
pop1,29.0,BK1771,NTA2020
pop1,64762.0,BK1801,NTA2020
pop1,45231.0,BK1802,NTA2020
pop1,83693.0,BK1803,NTA2020
pop1,0.0,BK1891,NTA2020
pop1,0.0,BK1892,NTA2020
pop1,0.0,BK1893,NTA2020
pop1,0.0,BK5591,NTA2020
pop1,37.0,BK5691,NTA2020
pop1,0.0,BK5692,NTA2020
pop1,0.0,BK5693,NTA2020
pop1,39699.0,MN0101,NTA2020
pop1,21266.0,MN0102,NTA2020
pop1,13.0,MN0191,NTA2020
pop1,23136.0,MN0201,NTA2020
pop1,32449.0,MN0202,NTA2020
pop1,34431.0,MN0203,NTA2020
pop1,44064.0,MN0301,NTA2020
pop1,47424.0,MN0302,NTA2020
pop1,71789.0,MN0303,NTA2020
pop1,55372.0,MN0401,NTA2020
pop1,45884.0,MN0402,NTA2020
pop1,25530.0,MN0501,NTA2020
pop1,21140.0,MN0502,NTA2020
pop1,21049.0,MN0601,NTA2020
pop1,27988.0,MN0602,NTA2020
pop1,57124.0,MN0603,NTA2020
pop1,41587.0,MN0604,NTA2020
pop1,0.0,MN0661,NTA2020
pop1,61489.0,MN0701,NTA2020
pop1,98860.0,MN0702,NTA2020
pop1,50724.0,MN0703,NTA2020
pop1,80771.0,MN0801,NTA2020
pop1,61207.0,MN0802,NTA2020
pop1,77942.0,MN0803,NTA2020
pop1,38723.0,MN0901,NTA2020
pop1,22950.0,MN0902,NTA2020
pop1,48520.0,MN0903,NTA2020
pop1,43383.0,MN1001,NTA2020
pop1,72340.0,MN1002,NTA2020
pop1,57902.0,MN1101,NTA2020
pop1,60961.0,MN1102,NTA2020
pop1,1648.0,MN1191,NTA2020
pop1,77417.0,MN1201,NTA2020
pop1,74157.0,MN1202,NTA2020
pop1,38283.0,MN1203,NTA2020
pop1,2.0,MN1291,NTA2020
pop1,161.0,MN1292,NTA2020
pop1,25.0,MN6491,NTA2020
pop1,47534.0,QN0101,NTA2020
pop1,16487.0,QN0102,NTA2020
pop1,49873.0,QN0103,NTA2020
pop1,39120.0,QN0104,NTA2020
pop1,26989.0,QN0105,NTA2020
pop1,8.0,QN0161,NTA2020
pop1,0.0,QN0171,NTA2020
pop1,3.0,QN0191,NTA2020
pop1,10815.0,QN0201,NTA2020
pop1,52441.0,QN0202,NTA2020
pop1,49721.0,QN0203,NTA2020
pop1,0.0,QN0261,NTA2020
pop1,27.0,QN0271,NTA2020
pop1,100866.0,QN0301,NTA2020
pop1,30436.0,QN0302,NTA2020
pop1,40112.0,QN0303,NTA2020
pop1,103494.0,QN0401,NTA2020
pop1,69583.0,QN0402,NTA2020
pop1,39160.0,QN0501,NTA2020
pop1,66648.0,QN0502,NTA2020
pop1,32496.0,QN0503,NTA2020
pop1,31917.0,QN0504,NTA2020
pop1,25.0,QN0571,NTA2020
pop1,19.0,QN0572,NTA2020
pop1,0.0,QN0573,NTA2020
pop1,73.0,QN0574,NTA2020
pop1,28260.0,QN0601,NTA2020
pop1,83728.0,QN0602,NTA2020
pop1,28246.0,QN0701,NTA2020
pop1,26802.0,QN0702,NTA2020
pop1,21751.0,QN0703,NTA2020
pop1,55951.0,QN0704,NTA2020
pop1,32300.0,QN0705,NTA2020
pop1,20798.0,QN0706,NTA2020
pop1,62478.0,QN0707,NTA2020
pop1,0.0,QN0761,NTA2020
pop1,0.0,QN0791,NTA2020
pop1,34278.0,QN0801,NTA2020
pop1,33704.0,QN0802,NTA2020
pop1,21345.0,QN0803,NTA2020
pop1,22170.0,QN0804,NTA2020
pop1,36500.0,QN0805,NTA2020
pop1,1.0,QN0871,NTA2020
pop1,73.0,QN0891,NTA2020
pop1,23278.0,QN0901,NTA2020
pop1,32951.0,QN0902,NTA2020
pop1,24165.0,QN0903,NTA2020
pop1,24158.0,QN0904,NTA2020
pop1,38382.0,QN0905,NTA2020
pop1,75878.0,QN1001,NTA2020
pop1,21376.0,QN1002,NTA2020
pop1,26143.0,QN1003,NTA2020
pop1,5.0,QN1091,NTA2020
pop1,33805.0,QN1101,NTA2020
pop1,34742.0,QN1102,NTA2020
pop1,24739.0,QN1103,NTA2020
pop1,23494.0,QN1104,NTA2020
pop1,72.0,QN1191,NTA2020
pop1,53883.0,QN1201,NTA2020
pop1,36938.0,QN1202,NTA2020
pop1,37699.0,QN1203,NTA2020
pop1,28537.0,QN1204,NTA2020
pop1,47831.0,QN1205,NTA2020
pop1,22349.0,QN1206,NTA2020
pop1,22571.0,QN1301,NTA2020
pop1,25287.0,QN1302,NTA2020
pop1,52734.0,QN1303,NTA2020
pop1,18677.0,QN1304,NTA2020
pop1,24453.0,QN1305,NTA2020
pop1,20170.0,QN1306,NTA2020
pop1,25025.0,QN1307,NTA2020
pop1,1.0,QN1371,NTA2020
pop1,53861.0,QN1401,NTA2020
pop1,36462.0,QN1402,NTA2020
